Name_ZhT;Name_Py;Province_Py;Province_ZhT;LAT;LONG;Name_Full;Level;Year;LocID;NameID;ID;FID;Provider;
嫩江;Nenjiang;Heilongjiang;黑龍江;49.1821244390332;125.217419483373;嫩江縣;縣;1931;DH042397-1;DH158926-4;200;s1730;ENP-China Project: https://www.enpchina.eu/;
寧安;Ningan;Jilin;吉林;44.3598801216243;129.461024366687;寧安縣;縣;1931;11703592;N0415360;1860;s1880;ENP-China Project: https://www.enpchina.eu/;
寧城;Ningcheng;Jehol;熱河;41.6504867463418;118.902314206313;寧城縣;縣;1931;11703590;N0415358;1411;s11;ENP-China Project: https://www.enpchina.eu/;
寧德;Ningde;Fujian;福建;26.6645009116753;119.549017479528;寧德縣;縣;1931;DH020780-1;DH020780-1;2523;s1397;ENP-China Project: https://www.enpchina.eu/;
寧定;Ningding;Gansu;甘肅;35.5066019949722;103.310822903679;寧定縣;縣;1931;11703593;N0415361;961;s690;ENP-China Project: https://www.enpchina.eu/;
寧都;Ningdu;Jiangxi;江西;26.3694892033825;115.838317622382;寧都縣;縣;1931;DH049746-1;DH049746-1;1170;s574;ENP-China Project: https://www.enpchina.eu/;
寧洱;Ninger;Yunnan;雲南;23.0602353851323;101.080457609158;寧洱縣;縣;1931;11703599;N0415367;910;s755;ENP-China Project: https://www.enpchina.eu/;
寧岡;Ninggang;Jiangxi;江西;26.8911968811534;114.194941766627;寧岡縣;縣;1931;11703594;N0415362;1837;s1901;ENP-China Project: https://www.enpchina.eu/;
寧國;Ningguo;Anhui;安徽;30.6222880210599;118.933458599862;寧國縣;縣;1931;DH058008-1;DH058008-1;1010;s683;ENP-China Project: https://www.enpchina.eu/;
寧海;Ninghai;Zhejiang;浙江;29.3141831573179;121.417889539424;寧海縣;縣;1931;DH036539-1;DH036539-1;2439;s1450;ENP-China Project: https://www.enpchina.eu/;
寧河;Ninghe;Hebei;河北;39.4674219440833;117.756074391417;寧河縣;縣;1931;11703597;N0415365;1517;s397;ENP-China Project: https://www.enpchina.eu/;
寧化;Ninghua;Fujian;福建;26.2270380598961;116.555517463615;寧化縣;縣;1931;DH050072-1;DH166601-1;2514;s1383;ENP-China Project: https://www.enpchina.eu/;
寧晉;Ningjin;Hebei;河北;37.621086;114.915398;寧晉縣;縣;1931;11703595;N0415363;1318;s357;ENP-China Project: https://www.enpchina.eu/;
寧津;Ningjin;Hebei;河北;37.6485676853056;116.750253615084;寧津縣;縣;1931;11703598;N0415366;1483;s415;ENP-China Project: https://www.enpchina.eu/;
寧靜;Ningjing;Xikang;西康;29.6773601942152;98.5126015427469;寧靜縣;縣;1931;11703606;N0415374;253;s1692;ENP-China Project: https://www.enpchina.eu/;
寧陵;Ningling;Henan;河南;34.4823632108443;115.347060086864;寧陵縣;縣;1931;DH031863-1;DH031863-1;1949;s120;ENP-China Project: https://www.enpchina.eu/;
寧明;Ningming;Guangxi;廣西;22.1665667786295;107.11556758493;寧明縣;縣;1931;DH027184-1;DH201977-1;330;s1121;ENP-China Project: https://www.enpchina.eu/;
寧南;Ningnan;Sichuan;四川;27.167731435613;102.615673799043;寧南縣;縣;1931;11703589;N0415357;714;s47;ENP-China Project: https://www.enpchina.eu/;
寧羌;Ningqiang;Shaanxi;陝西;32.8868840419623;106.30812123357;寧羌縣;縣;1931;11703601;N0415369;605;s840;ENP-China Project: https://www.enpchina.eu/;
寧陝;Ningshan;Shaanxi;陝西;33.2793016208574;108.527531416249;寧陝縣;縣;1931;11703604;N0415372;598;s833;ENP-China Project: https://www.enpchina.eu/;
寧朔;Ningshuo;Ningxia;寧夏;38.4803366086402;106.206336232369;寧朔縣;縣;1931;11703596;N0415364;194;s1720;ENP-China Project: https://www.enpchina.eu/;
寧武;Ningwu;Shanxi;山西;38.9741662461518;112.283863520278;寧武縣;縣;1931;DH034509-1;DH034509-1;270;s1230;ENP-China Project: https://www.enpchina.eu/;
寧夏;Ningxia;Ningxia;寧夏;38.4670787637286;106.303118500223;寧夏縣;縣;1931;11703591;N0415359;195;s1718;ENP-China Project: https://www.enpchina.eu/;
寧縣;Ningxian;Gansu;甘肅;35.4588737532905;107.813187035652;寧縣;縣;1931;11703600;N0415368;948;s732;ENP-China Project: https://www.enpchina.eu/;
寧鄉;Ningxiang;Hunan;湖南;28.316199337122;112.529102859783;寧鄉縣;縣;1931;11703603;N0415371;1774;s250;ENP-China Project: https://www.enpchina.eu/;
寧洋;Ningyang;Fujian;福建;25.5602941387446;117.320556510996;寧洋縣;縣;1931;DH019010-1;DH019010-1;2524;s1387;ENP-China Project: https://www.enpchina.eu/;
寧陽;Ningyang;Shandong;山東;35.7857497487703;116.849498657289;寧陽縣;縣;1931;11703605;N0415373;2263;s1750;ENP-China Project: https://www.enpchina.eu/;
寧遠;Ningyuan;Hunan;湖南;25.622808056216;111.866344228219;寧遠縣;縣;1931;11703602;N0415370;1790;s265;ENP-China Project: https://www.enpchina.eu/;
農安;Nongan;Jilin;吉林;44.4387631889247;125.177330842414;農安縣;縣;1931;D3131007;N0286761;1865;s1889;ENP-China Project: https://www.enpchina.eu/;
鷗浦;Oupu;Heilongjiang;黑龍江;52.7516542889136;126.039924759432;鷗浦縣;縣;1931;11703941;N0415709;544;s851;ENP-China Project: https://www.enpchina.eu/;
盤山;Panshan;Liaoning;遼寧;41.1995347427154;122.030153011655;盤山縣;縣;1931;D3049545;N0368677;1161;s568;ENP-China Project: https://www.enpchina.eu/;
盤縣;Panxian;Guizhou;貴州;25.7605380542991;104.484392039551;盤縣;縣;1931;D2865047;N0368633;490;s1299;ENP-China Project: https://www.enpchina.eu/;
沛縣;Peixian;Jiangsu;江蘇;34.7866159620575;117.002194726994;沛縣;縣;1931;D2867849;N0353286;2384;s1143;ENP-China Project: https://www.enpchina.eu/;
蓬安;Pengan;Sichuan;四川;31.0399772203685;106.363941061142;蓬安縣;縣;1931;D2866473;N0385925;662;s1031;ENP-China Project: https://www.enpchina.eu/;
蓬萊;Penglai;Shandong;山東;37.8191363979082;120.758163112283;蓬萊縣;縣;1931;D3058462;N0385941;2316;s1237;ENP-China Project: https://www.enpchina.eu/;
彭山;Pengshan;Sichuan;四川;30.2082856150598;103.893157655106;彭山縣;縣;1931;D2866470;N0328322;683;s995;ENP-China Project: https://www.enpchina.eu/;
彭水;Pengshui;Sichuan;四川;29.3004449603443;108.127857598524;彭水縣;縣;1931;DH039922-1;DH156451-1;214;s1742;ENP-China Project: https://www.enpchina.eu/;
蓬溪;Pengxi;Sichuan;四川;30.775038;105.707253;蓬溪縣;縣;1931;DH050944-1;DH050944-1;118;s1528;ENP-China Project: https://www.enpchina.eu/;
彭縣;Pengxian;Sichuan;四川;30.9913944005869;103.938270273475;彭縣;縣;1931;11703638;N0415406;666;s1042;ENP-China Project: https://www.enpchina.eu/;
彭澤;Pengze;Jiangxi;江西;29.9043923571296;116.600452388693;彭澤縣;縣;1931;D3206699;N0328349;1823;s1927;ENP-China Project: https://www.enpchina.eu/;
偏關;Pianguan;Shanxi;山西;39.4639537306004;111.396730796944;偏關縣;縣;1931;D3149313;N0283875-1;613;s774;ENP-China Project: https://www.enpchina.eu/;
平壩;Pingba;Guizhou;貴州;26.4231962582087;106.255632577069;平壩縣;縣;1931;D2865044;N0324486;473;s1382;ENP-China Project: https://www.enpchina.eu/;
平赤;Pingchi;Jiangxi;江西;26.6641377389884;115.507935936537;平赤縣;縣;1931;11703635;N0415403;1835;s65;ENP-China Project: https://www.enpchina.eu/;
平丹;Pingdan;Guizhou;貴州;25.8377651382134;107.336811751869;平丹縣;縣;1931;11703630;N0415398;477;s1375;ENP-China Project: https://www.enpchina.eu/;
平等;Pingdeng;Henan;河南;34.3796887874778;112.211236127156;平等縣;縣;1931;11703633;N0415401;1989;s1933;ENP-China Project: https://www.enpchina.eu/;
平定;Pingding;Shanxi;山西;37.802036;113.613301794405;平定縣;縣;1931;DH055262-1;DH171791-1;59;s1619;ENP-China Project: https://www.enpchina.eu/;
平度;Pingdu;Shandong;山東;36.7867098036593;119.92845244757;平度縣;縣;1931;D3299969;N0324617;2274;s1670;ENP-China Project: https://www.enpchina.eu/;
平谷;Pinggu;Hebei;河北;40.1558272159604;117.137920148169;平谷縣;縣;1931;11703634;N0415402;1678;s294;ENP-China Project: https://www.enpchina.eu/;
平和;Pinghe;Fujian;福建;24.2388727160736;117.023802823351;平和縣;縣;1931;DH051350-1;DH226143-1;2505;s1363;ENP-China Project: https://www.enpchina.eu/;
平湖;Pinghu;Zhejiang;浙江;30.7091766044357;121.034153059517;平湖縣;縣;1931;DH041143-1;DH215936-1;2435;s1458;ENP-China Project: https://www.enpchina.eu/;
平江;Pingjiang;Hunan;湖南;28.7135261863398;113.579895248453;平江縣;縣;1931;DH054223-1;DH170752-1;1075;s471;ENP-China Project: https://www.enpchina.eu/;
平樂;Pingle;Guangxi;廣西;24.6111221936992;110.455519836808;平樂縣;縣;1931;D3136732;N0324427;72;s1571;ENP-China Project: https://www.enpchina.eu/;
平利;Pingli;Shaanxi;陝西;32.4242322855879;109.539837669563;平利縣;縣;1931;D3063213;N0324438;596;s830;ENP-China Project: https://www.enpchina.eu/;
平涼;Pingliang;Gansu;甘肅;35.5000508187387;106.477512834888;平涼縣;縣;1931;DH052562-1;DH052562-1;106;s1520;ENP-China Project: https://www.enpchina.eu/;
平陸;Pinglu;Shanxi;山西;34.845544493709;110.990772190202;平陸縣;縣;1931;DH024496-1;DH141025-1;338;s1136;ENP-China Project: https://www.enpchina.eu/;
平魯;Pinglu;Shanxi;山西;39.7671712741266;112.100219615379;平魯縣;縣;1931;DH027710-1;DH027710-1;313;s1200;ENP-China Project: https://www.enpchina.eu/;
平羅;Pingluo;Ningxia;寧夏;38.8886782319169;106.601420010734;平羅縣;縣;1931;D2868953;N0324737;198;s1713;ENP-China Project: https://www.enpchina.eu/;
平民;Pingmin;Shaanxi;陝西;34.8621532625035;110.063960729711;平民縣;縣;1931;11703632;N0415400;576;s808;ENP-China Project: https://www.enpchina.eu/;
屏南;Pingnan;Fujian;福建;27.0933265079566;119.119138517433;屏南縣;縣;1931;DH051323-1;DH226116-1;2506;s1369;ENP-China Project: https://www.enpchina.eu/;
平南;Pingnan;Guangxi;廣西;23.5488083425571;110.352557332056;平南縣;縣;1931;D3130926;N0324442;325;s1091;ENP-China Project: https://www.enpchina.eu/;
平泉;Pingquan;Jehol;熱河;41.0177987427154;118.586094435462;平泉縣;縣;1931;D3056001;N0324678;1368;s353;ENP-China Project: https://www.enpchina.eu/;
屏山;Pingshan;Sichuan;四川;28.6235603031364;104.109466876515;屏山縣;縣;1931;D3160313;N0320609;704;s968;ENP-China Project: https://www.enpchina.eu/;
平山;Pingshan;Hebei;河北;38.2601388881665;114.20552783225;平山縣;縣;1931;D3108535;N0324571;1468;s426;ENP-China Project: https://www.enpchina.eu/;
平順;Pingshun;Shanxi;山西;36.1155561234853;113.593555166191;平順縣;縣;1931;D3130694;N0324797;645;s1013;ENP-China Project: https://www.enpchina.eu/;
平潭;Pingtan;Fujian;福建;25.504235556962;119.779874909347;平潭縣;縣;1931;D2868153;N0324712;2542;s1301;ENP-China Project: https://www.enpchina.eu/;
平武;Pingwu;Sichuan;四川;32.4199606489265;104.589511405309;平武縣;縣;1931;D3154622;N0324660;521;s916;ENP-China Project: https://www.enpchina.eu/;
平鄉;Pingxiang;Hebei;河北;36.978988953053;114.891890214276;平鄉縣;縣;1931;D3114172;N0324613-1;1592;s221;ENP-China Project: https://www.enpchina.eu/;
憑祥;Pingxiang;Guangxi;廣西;22.1026107404568;106.734422823471;憑祥縣;縣;1931;DH036511-1;DH036511-1;236;s1663;ENP-China Project: https://www.enpchina.eu/;
萍鄉;Pingxiang;Jiangxi;江西;27.623471065851;113.827503892191;萍鄉縣;縣;1931;DH033215-1;DH208008-1;1383;s310;ENP-China Project: https://www.enpchina.eu/;
平陽;Pingyang;Zhejiang;浙江;27.6955444177427;120.557433320887;平陽縣;縣;1931;D3142181;N0324773;2415;s1060;ENP-China Project: https://www.enpchina.eu/;
平遙;Pingyao;Shanxi;山西;37.1564458349618;112.170124328671;平遙縣;縣;1931;D3134794;N0152418;73;s1570;ENP-China Project: https://www.enpchina.eu/;
平彞;Pingyi;Yunnan;雲南;25.717220438942;104.147066997431;平彞縣;縣;1931;11703631;N0415399;867;s587;ENP-China Project: https://www.enpchina.eu/;
平陰;Pingyin;Shandong;山東;36.3174379268148;116.453244589022;平陰縣;縣;1931;D3054010;N0324781;2267;s1773;ENP-China Project: https://www.enpchina.eu/;
平原;Pingyuan;Shandong;山東;37.1714607670666;116.40924244757;平原縣;縣;1931;D3053998;N0324450;2278;s1662;ENP-China Project: https://www.enpchina.eu/;
平遠;Pingyuan;Guangdong;廣東;24.8365488196447;115.88200407094;平遠縣;縣;1931;D2866192;N0324750;2556;s1325;ENP-China Project: https://www.enpchina.eu/;
平越;Pingyue;Guizhou;貴州;26.7265599516611;107.461259862813;平越縣;縣;1931;DH006832-1;DH006832-1;422;s1396;ENP-China Project: https://www.enpchina.eu/;
皮山;Pishan;Xinjiang;新疆;37.612972;78.3267272416817;皮山縣;縣;1931;D3178034-1;D3178035-1;787;s656;ENP-China Project: https://www.enpchina.eu/;
邳縣;Pixian;Jiangsu;江蘇;34.4977212716915;118.039488932995;邳縣;縣;1931;11703868;N0415636;2589;s947;ENP-China Project: https://www.enpchina.eu/;
郫縣;Pixian;Sichuan;四川;30.8154759603443;103.885966719951;郫縣;縣;1931;D2868736;N0395954;177;s1790;ENP-China Project: https://www.enpchina.eu/;
鄱陽;Poyang;Jiangxi;江西;29.0227975629363;116.643155371213;鄱陽縣;縣;1931;D2965586;N0396453;1386;s321;ENP-China Project: https://www.enpchina.eu/;
普安;Puan;Guizhou;貴州;25.777149290305;104.886161798271;普安縣;縣;1931;DH054043-1;DH228836-1;84;s1575;ENP-China Project: https://www.enpchina.eu/;
浦城;Pucheng;Fujian;福建;28.0177301641341;118.474955315394;浦城縣;縣;1931;D2959351;N0356159;2500;s1341;ENP-China Project: https://www.enpchina.eu/;
蒲城;Pucheng;Shaanxi;陝西;34.9858266853166;109.505910683911;蒲城縣;縣;1931;D3102595;N0385705;15;s1630;ENP-China Project: https://www.enpchina.eu/;
普定;Puding;Guizhou;貴州;26.297809080746;105.744976281932;普定縣;縣;1931;DH054081-1;DH228874-1;83;s1579;ENP-China Project: https://www.enpchina.eu/;
浦江;Pujiang;Zhejiang;浙江;29.4676298879842;119.881692358226;浦江縣;縣;1931;DH047186-1;DH163715-1;2421;s1071;ENP-China Project: https://www.enpchina.eu/;
蒲江;Pujiang;Sichuan;四川;30.2372039601679;103.557704851853;蒲江縣;縣;1931;D2868730;N0385759;682;s996;ENP-China Project: https://www.enpchina.eu/;
蒲犁;Puli;Xinjiang;新疆;37.7915784138939;75.2416324138939;蒲犁縣;縣;1931;T0257536-1;T0257511-2;795;s663;ENP-China Project: https://www.enpchina.eu/;
普寧;Puning;Guangdong;廣東;23.4488819197993;116.212889919799;普寧縣;縣;1931;DH054298-1;DH170827-1;2152;s1527;ENP-China Project: https://www.enpchina.eu/;
蒲圻;Puqi;Hubei;湖北;29.7737568123254;113.949358214086;蒲圻縣;縣;1931;DH045015-1;DH219808-1;1241;s533;ENP-China Project: https://www.enpchina.eu/;
蒲臺;Putai;Shandong;山東;37.3693472688465;118.036895612441;蒲臺縣;縣;1931;11703836;N0415604;2308;s1221;ENP-China Project: https://www.enpchina.eu/;
莆田;Putian;Fujian;福建;25.4908751357056;119.043940116753;莆田縣;縣;1931;D3322423;N0384226;2491;s1442;ENP-China Project: https://www.enpchina.eu/;
普文;Puwen;Yunnan;雲南;22.550294887128;101.091603849552;普文縣;縣;1931;11703679;N0415447;913;s763;ENP-China Project: https://www.enpchina.eu/;
濮縣;Puxian;Shandong;山東;35.7233844358185;115.417537422615;濮縣;縣;1931;11703756;N0415524;2337;s1164;ENP-China Project: https://www.enpchina.eu/;
蒲縣;Puxian;Shanxi;山西;36.2648160391513;111.07886758881;蒲縣;縣;1931;D3139502;N0385695;407;s1470;ENP-China Project: https://www.enpchina.eu/;
濮陽;Puyang;Hebei;河北;35.6796133916111;114.975228664919;濮陽縣;縣;1931;D2852209;N0359789;1651;s150;ENP-China Project: https://www.enpchina.eu/;
遷安;Qianan;Hebei;河北;40.0214292920356;118.674986361091;遷安縣;縣;1931;D3112680;N0393763;1675;s297;ENP-China Project: https://www.enpchina.eu/;
潛江;Qianjiang;Hubei;湖北;30.4097399178871;112.913514483874;潛江縣;縣;1931;DH056309-1;DH172838-1;1041;s485;ENP-China Project: https://www.enpchina.eu/;
遷江;Qianjiang;Guangxi;廣西;23.5884042767131;108.934733934156;遷江縣;縣;1931;DH036932-1;DH211725-1;234;s1674;ENP-China Project: https://www.enpchina.eu/;
黔江;Qianjiang;Sichuan;四川;29.4119783160154;108.742008878573;黔江縣;縣;1931;DH011300-1;DH186093-1;400;s1476;ENP-China Project: https://www.enpchina.eu/;
虔南;Qiannan;Jiangxi;江西;24.7259082500733;114.358380472823;虔南縣;縣;1931;11703843;N0415611;1841;s1912;ENP-China Project: https://www.enpchina.eu/;
潛山;Qianshan;Anhui;安徽;30.5932256630413;116.627520547558;潛山縣;縣;1931;DH051785-1;DH168314-1;1124;s436;ENP-China Project: https://www.enpchina.eu/;
鉛山;Qianshan;Jiangxi;江西;28.1702719160849;117.727279808276;鉛山縣;縣;1931;DH042089-1;DH042089-1;1292;s379;ENP-China Project: https://www.enpchina.eu/;
黔西;Qianxi;Guizhou;貴州;27.0375783548475;106.012220814475;黔西縣;縣;1931;DH055379-1;DH230172-1;56;s1618;ENP-China Project: https://www.enpchina.eu/;
汧陽;Qianyang;Shaanxi;陝西;34.4715090251638;107.132363465734;汧陽縣;縣;1931;11703724;N0415492;222;s1757;ENP-China Project: https://www.enpchina.eu/;
黔陽;Qianyang;Hunan;湖南;27.2396992360779;109.845279677058;黔陽縣;縣;1931;DH055382-1;DH230175-1;1058;s462;ENP-China Project: https://www.enpchina.eu/;
巧家;Qiaojia;Yunnan;雲南;26.920678967924;102.89970016038;巧家縣;縣;1931;DH005375-1;DH121904-1;431;s1405;ENP-China Project: https://www.enpchina.eu/;
蘄春;Qichun;Hubei;湖北;30.0204690040826;115.37686916159;蘄春縣;縣;1931;11703840;N0415608;1763;s245;ENP-China Project: https://www.enpchina.eu/;
啓東;Qidong;Jiangsu;江蘇;31.7972167579458;121.655241754879;啓東縣;縣;1931;D3312989;N0299208;2598;s858;ENP-China Project: https://www.enpchina.eu/;
齊東;Qidong;Shandong;山東;37.0622108557303;117.606218295725;齊東縣;縣;1931;11703949;N0415717;2310;s1225;ENP-China Project: https://www.enpchina.eu/;
且末;Qiemo;Xinjiang;新疆;38.0758615139539;85.5616053752699;且末縣;縣;1931;D3109558;N0273224;772;s637;ENP-China Project: https://www.enpchina.eu/;
奇幹;Qigan;Heilongjiang;黑龍江;52.224291477324;120.764195596478;奇幹縣;縣;1931;11703567;N0415335;541;s938;ENP-China Project: https://www.enpchina.eu/;
齊河;Qihe;Shandong;山東;36.730833654877;116.765573167434;齊河縣;縣;1931;D3299419;N0413458;2324;s1253;ENP-China Project: https://www.enpchina.eu/;
綦江;Qijiang;Sichuan;四川;29.0266575600984;106.642159840148;綦江縣;縣;1931;DH010367-1;DH185160-1;406;s1472;ENP-China Project: https://www.enpchina.eu/;
奇克;Qike;Heilongjiang;黑龍江;49.5496585723297;128.380491182184;奇克縣;縣;1931;11703566;N0415334;535;s927;ENP-China Project: https://www.enpchina.eu/;
祁門;Qimen;Anhui;安徽;29.8680671263595;117.674497705161;祁門縣;縣;1931;DH057935-1;DH232728-1;1015;s680;ENP-China Project: https://www.enpchina.eu/;
秦安;Qinan;Gansu;甘肅;34.8870841208408;105.485771386747;秦安縣;縣;1931;DH050405-1;DH225198-1;126;s1545;ENP-China Project: https://www.enpchina.eu/;
慶城;Qingcheng;Heilongjiang;黑龍江;46.8729246202773;127.489647229539;慶城縣;縣;1931;11703655;N0415423;548;s848;ENP-China Project: https://www.enpchina.eu/;
青城;Qingcheng;Shandong;山東;37.2029102181634;117.667988747525;青城縣;縣;1931;11703922;N0415690;2309;s1219;ENP-China Project: https://www.enpchina.eu/;
清豐;Qingfeng;Hebei;河北;35.8920069089726;115.082963391417;清豐縣;縣;1931;D3049244;N0357144;1540;s225;ENP-China Project: https://www.enpchina.eu/;
慶符;Qingfu;Sichuan;四川;28.4569906353138;104.498129434768;慶符縣;縣;1931;D3134945;N0325332;709;s963;ENP-China Project: https://www.enpchina.eu/;
青岡;Qinggang;Heilongjiang;黑龍江;46.708247911321;126.092430044339;青岡縣;縣;1931;DH017685-1;DH192478-1;380;s1078;ENP-China Project: https://www.enpchina.eu/;
清河;Qinghe;Hebei;河北;37.070076;115.598283838751;清河縣;縣;1931;11703746;N0415514;1322;s363;ENP-China Project: https://www.enpchina.eu/;
清澗;Qingjian;Shaanxi;陝西;37.0395102038028;110.096905607777;清澗縣;縣;1931;D3056693;N0357363;631;s791;ENP-China Project: https://www.enpchina.eu/;
清江;Qingjiang;Jiangxi;江西;28.015566;115.367175263404;清江縣;縣;1931;D3360079;N0357312;1083;s474;ENP-China Project: https://www.enpchina.eu/;
