ID_ROW;Street_Srce;Street_zhS;Street_PINYIN;Street_SUFFIX_Py;Street_Eng;FOREIGN_SETTLEMENT;Street_Eng_SUFFIX;Year_START;Year_END;Year_END_PRC;Street_New_ZhT;Street_New_ZhT_SUFFIX;Street_New_ZhS;Street_New_SUFFIX;Street_New_full;Street_New_PINYIN;Street_New_SUFFIX_Py;LOCALIZATION_INDICATOR;DISTRICT;PERIOD;Street_Eng_full;NOTES;Dating_qualifier;Source
564;獅子路;狮子路;SHIZI;LU;;;;;1981;;月獅;路;月狮;路;月狮路;YUESHI;LU;;吴淞区;1981年5月前;;;;
1082;王大吉弄;王大吉弄;WANGDAJI;LONG;;;;1918;1943;;月桂;裏;月桂;里;月桂里;YUEGUI;LI;;黄浦区;1918-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
566;王家嘴角;王家嘴角;WANGJIA ZUIJIAO;ZUIJIAO;;;;1908;;;外倉橋;街;外仓桥;街;外仓桥街;WAICANGQIAO;JIE;;南市区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
766;王家宅;王家宅;WANGJIA;ZHAI;;;;;;;北張家浜;路;北张家浜;路;北张家浜路;BEIZHANGJIABANG;LU;;黄浦区;;;;;
1369;王家宅路;王家宅路;WANGJIAZHAI;LU;;;;1946;1985;;北王家宅;路;北王家宅;路;北王家宅路;BEIWANGJIAZHAI;LU;;普陀区;1946-1985;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1400;王家宅路;王家宅路;WANGJIAZHAI;LU;;;;1946;1985;;南王家宅;路;南王家宅;路;南王家宅路;NANWANGJIAZHAI;LU;;普陀区;1946-1985;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
770;王家弄;王家弄;WANGJIA;LONG;;;;;;;丹鳳;路;丹凤;路;丹凤路189弄;DANFENG;LU;189 LONG;南市区;;;;;
771;王家弄;王家弄;WANGJIA;LONG;;;;;;;四牌樓;路;四牌楼;路;四牌楼路95弄;SIPAILOU;LU;95 LONG;南市区;;;;;
774;王家弄;王家弄;WANGJIA;LONG;;;;;;;三門峽;路;三门峡;路;三门峡路212弄;SANMENXIA;LU;212 LONG;南市区;;;;;
970;王家弄;王家弄;WANGJIA;LONG;;;;;;;草鞋灣;路;草鞋湾;路;草鞋湾路53弄;CAOXIEWAN;LU;53 LONG;南市区;;;;;
1288;王家弄;王家弄;WANGJIA;LONG;;;;;;;陸家浜;路;陆家浜;路;陆家浜路278弄;LUJIABANG;LU;278 LONG;南市区;;;;;
1598;王家弄;王家弄;WANGJIA;LONG;;;;;;;南碼頭;街;南码头;街;南码头横街18弄;NANMATOUHENG;JIE;18 LONG;南市区;;;;;
794;王家碼頭街;王家码头街;WANGJIA MATOU;JIE;;;;;;;王家碼頭;路;王家码头;路;王家码头路;WANGJIA MATOU;LU;;南市区;;;;;
563;王新義浜;王新义浜;WANGXINYI;BANG;;;;;;;小石橋;街;小石桥;街;小石桥街;XIAOSHIQIAO;JIE;;南市区;;;;;
331;珀帝路;珀帝路;PODI;LU;PETIT;French Concession;RUE;1859;1943;;江西;南路;江西;南路;江西南路;JIANGXI;NANLU;;黄浦区;1872年内;RUE PETIT;;;
126;球場弄;球场弄;QIUCHANG;LONG;FIVE COURT LANE;International Settlement;LANE;1851;1865;;天津;路;天津;路;天津路;TIANJIN;LU;;黄浦区;1851-1865;FIVE COURT LANE;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
648;瑞良北街;瑞良北街;RUILIANG;BEIJIE;;;;;;;清流;北街;清流;北街;清流北街;QINGLIUJIE;BEIJIE;;南市区;;;;;
548;瑞良街;瑞良街;RUILIANG;JIE;;;;;;;清流;街;清流;街;清流街;QINGLIU;JIE;;南市区;;;;;
1622;瑞金路;瑞金路;RUIJIN;LU;;;;1910;1950;;奎田;路;奎田;路;奎田路;KUITIAN;LU;;虹口区;20世纪初-1950;;;;
1260;瑪利遜路;玛利逊路;MALIXUN;LU;;;;1910;1943;;茂林;路;茂林;路;茂林路;MAOLIN;LU;;虹口区;20世纪初-1943;;;;
436;環龍路;环龙路;HUANLONG;LU;VALLON;French Concession;ROUTE;1912;1943;;南昌;路;南昌;路;南昌路;NANCHANG;LU;;徐汇、卢湾区;1912-1943;ROUTE VALLON;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
140;甘世東路;甘世东路;GANSHIDONG;LU;GASTON KAHN;French Concession;ROUTE;1915;1943;;嘉善;路;嘉善;路;嘉善路;JIASHAN;LU;;;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1235;甘世東路;甘世东路;GANSHI;DONGLU;;;;1913;1943;;嘉善;路;嘉善;路;嘉善路;JIASHAN;LU;;徐汇区;1913-1943;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
194;甘肅路;甘肃路;GANSU;LU;KANSUH;International Settlement;ROAD;;1943;2006;甘肅;路;甘肃;路;甘肃路;GANSU;LU;;闸北区;;;;;
549;生義弄;生义弄;SHENGYI;LONG;;;;;;;生義碼頭;街;生义码头;街;生义码头街;SHENGYI MATOU;JIE;;南市区;;;;;
27;界路;界路;JIELU;;BARRIER;International Settlement;STREET;1846;1865;;河南;中路;河南;中路;河南中路;HENAN;ZHONGLU;;黄浦区;1846-1865;BARRIER STREET;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
33;界路;界路;JIELU;LU;BOUNDARY;International Settlement;ROAD;1846;1943;;天目;東路;天目;东路;天目东路;TIANMU;DONGLU;;闸北区;20世纪初-1943;BOUNDARY ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1523;留雲寺路;留云寺路;LIUYUSI;LU;;;;;1964;;柳市;路;柳市;路;柳市路;LIUSHI;LU;;南市区;-1964;;;;
591;留雲西弄;留云西弄;LIUYUNXI;LONG;;;;;;;桑園;街;桑园;街;桑园街75弄;SANGYUAN;JIE;75 LONG;南市区;;;;;
335;畢勳路;毕勋路;BIXUN;LU;PICHON;French Concession;ROUTE;1902;1943;;汾陽;路;汾阳;路;汾阳路;FENYANG;LU;;徐汇区;1902-1943;ROUTE POCHON;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1264;番山路;番山路;PANSHAN;LU;;;;1925;1943;;伊犁;路;伊犁;路;伊犁路;YILI;LU;;长宁区;1925-1943;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
673;登雲橋弄;登云桥弄;DENGYUNQIAO;LONG;;;;;;;梭子;弄;梭子;弄;梭子弄;SUOZI;LONG;;南市区;;;;;
38;白來尼蒙馬浪路;白来尼蒙马浪路;BAILAINIMENGMALANG;LU;BRENIER DE MONTMORAND;French Concession;RUE;1906;1943;;馬當;路;马当;路;马当路;MADANG;LU;;卢湾区;1906-1946;BRERIER;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
24;白保羅路;白保罗路;BAIBAOLUO;LU;BARCHET ;International Settlement;ROAD;1913;1943;;新鄉;路;新乡;路;新乡路;XINXIANG;LU;;虹口区;1913-1943;BARCHET  ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
49;白克路;白克路;BAIKE;LU;BURKILL;International Settlement;ROAD;1890;1943;;鳳陽;路;凤阳;路;凤阳路;FENGYANG;LU;;黄浦区;1890-1945;BURKILL ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1345;白利南支路;白利南支路;BAILINANLU;ZHILU;;;;1910;1943;;長寧;支路;长宁;支路;长宁支路;CHANGNING ;ZHILU;;长宁、静安区;本世纪初-1943;;;;
37;白利南路;白利南路;BAILI;NANLU;BRENAN;International Settlement;ROAD;1901;1943;;長寧;路;长宁;路;长宁路;CHANGNING;LU;;长宁、静安区;1901-1943;BRENAN ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1392;白巷;白巷;BAIXIANG;LU;;;;;;;白漾;路;白漾;路;白漾路;BAYANG;LU;;南市区;;;;;
634;白漾三弄;白漾三弄;BAIYANGSAN;LONG;;;;;;;河南;南路;河南;南路;河南南路（南段）;HENAN;NANLU;NANDUAN;南市区;;;;;
119;白爾路;白尔路;BAI'ER;LU;EUGENE BARD;French Concession;RUE;1913;1943;;自忠;路;自忠;路;自忠路（东段）;ZIZHONG ;LU;DONGDUAN;卢湾区;1913-1946;RUE EUGENE BARD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
120;白爾路;白尔路;BAI'ER;LU;EUGENE BARD;French Concession;RUE;1913;1943;;順昌;路;顺昌;路;顺昌路（北段）;SHUNCHANG ;LU;BEIDUAN;卢湾区;1913-1946;RUE EUGENE BARD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
315;白爾部路;白尔部路;BAI'ERBU;LU;PAUL BEAU;French Concession;RUE;1906;1943;;重慶;中路;重庆;中路;重庆中路;CHONGQING;ZHONGLU;;卢湾区;1906-1946;RUE PAUL BEAU;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
28;白藻泰路;白藻泰路;BAIZAOTAI;LU;BEZAURE;French Concession;AVENUE;1898;1943;;機廠;路;机厂;路;机厂路;JICHANG;LU;;徐汇区;;RUE DE BEZAURE;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
985;白衣庵后街;白衣庵后街;BAIYIANJIE;HOUJIE;;;;;;;福佑;路;福佑;路;福佑路;FUYOU;LU;;南市区;;;;;
40;白裏圖路;白里图路;BAILITU;LU;BRIDOU;French Concession;ROUTE;1930;1943;;吳興;路;吴兴;路;吴兴路（南段）;WUXING;LU;NANDUAN;徐汇区;1930-1943;ROUTE BRIDOU;;;
146;白賽仲路;白赛仲路;BAISAIZHONG;LU;GUSTAVE DE BOISSEZON;French Concession;;1914;1943;;復興;西路;复兴;西路;复兴西路;FUXING;XILU;;徐汇区;1914-1943;USTAVE;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
41;百老匯路;百老汇路;BAILAOHUI;LU;BROADWAY;International Settlement;ROAD;1860;1943;;大名;路;大名;路;大名路;DAMING;LU;;虹口区;19世纪60年代-1943;BROADWAY ROAD;;Named within the decade;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1226;百腳街;百脚街;BAIJIAO;JIE;;;;;;;先棉祠;北弄;先棉祠;北弄;先棉祠北弄;XIANMIANCI;BEILONG;;南市区;;;;;
1630;百花街;百花街;BAIHUA;JIE;;;;1840;1950;;旅順;路;旅顺;路;旅顺路;LVSHUN;LU;;虹口区;1840年后（开埠后初）-19世纪中叶;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
44;皮少耐路;皮少耐路;PISHAONAI;LU;BUISSONET;French Concession;RUE;1906;1943;;壽寧;路;寿宁;路;寿宁路;SHOUNING;LU;;卢湾区;1906-1946;RUE BUISSOUNT;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1370;盆湯弄;盆汤弄;PENTANG;LONG;;;;1865;1949;;山西;南路;山西;南路;山西南路;SHANXI;NANLU;;黄浦区;1865-1949;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1703;盆湯弄;盆汤弄;PENGTANG;NONG;BUN TONG LOONG;;;1860;;;;;;;;;;;;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
560;益元路;益元路;YIYUAN;LU;;;;;1980;;車站;路;车站;路;车站前路168弄;CHEZHANQIAN;LU;168 LONG;南市区;-1980;;;;
1143;盛澤街;盛泽街;SHENGZE;JIE;;;;1943;1943;;盛澤;路;盛泽;路;盛泽路;SHENGZE;LU;;黄浦区;1943-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
670;盤香弄;盘香弄;PANXIANG;LONG;;;;;;;復興;東路;复兴;东路;复兴东路563弄;FUXING;DONGLU;563 LONG;南市区;;;;;
1309;盤香弄;盘香弄;PANXIANG;LONG;;;;;;;學院;路;学院;路;学院路240弄;XUEYUAN;LU;240 LONG;南市区;;;;;
1156;盧家灣路;卢家湾路;LUJIAWAN;LU;;;;1900;1902;;重慶;南路;重庆;南路;重庆南路;CHONGQING;NANLU;;卢湾区;1900-1902;;;;
1242;直隸弄;直隶弄;ZHILI;LONG;;;;1866;1943;;石潭;弄;石潭;弄;石潭弄;SHITAN;LONG;;黄浦区;1866年前-1943;;;;
72;直隸路;直隶路;ZHILI;LU;CHIHLI;International Settlement;ROAD;1943;1943;1964;石潭;弄;石潭;弄;石潭弄;SHITAN;LONG;;黄浦区;1943-1964;CHILI ROAD;;;
1621;瞿家弄;瞿家弄;QUJIA;LONG;;;;;;;方浜;中路;方浜;中路;方浜中路238弄;FANGBANG;ZHONGLU;238 LONG;南市区;;;;;
544;瞿家灣;瞿家湾;QUJIA;WAN;;;;;;;巡道;街;巡道;街;巡道街（北段）;XUNDAO ;JIE;BEIDUAN;南市区;;;;;
707;瞿家灣;瞿家湾;QUJIA;WAN;;;;;;;麪筋;弄;面筋;弄;面筋弄;MIANJIN;LONG;;南市区;;;;;
838;瞿真人路;瞿真人路;QUZHENREN;LU;;;;1914;;;瞿溪;路;瞿溪;路;瞿溪路;QUXI;LU;;吴淞区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
537;石牌樓;石牌楼;SHIPAILOU;;;;;;;;清流;街;清流;街;清流街;QINGLIU;JIE;;南市区;;;;;
1602;石皮弄;石皮弄;SHIPI;LONG;;;;;;;中石皮;弄;中石皮;弄;中石皮弄;ZHONGSHIPI;LONG;;南市区;;;;;
376;石路;石路;SHILU;;SHACKLOO;International Settlement;;1672;1943;;福建;中路;福建;中路;福建中路;FUJIAN;ZHONGLU;;黄浦区;1672-1949;SHACKLOO ROAD;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
705;石路;石路;SHILU;;;;;1851;1963;;友誼;支路;友谊;支路;友谊支路;YOUYI ;ZHILU;;吴淞区;1851-1963;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1486;硝皮弄;硝皮弄;SHAOPI;LONG;;;;;;;南硝皮;弄;南硝皮;弄;南硝皮弄;NANSHAOPI;LONG;;南市区;;;;;
276;磨坊街;磨坊街;MOFANG;JIE;MOULIN;French Concession;RUE;1865;1943;;福建;南路;福建;南路;福建南路;FUJIAN;NANLU;;黃浦區;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1620;磨坊路;磨坊路;MOFANG;LU;;;;1930;1950;;程家橋;路;程家桥;路;程家桥路;CHENGJIAQIAO;LU;;长宁区、上海县;本世纪30年代-解放初期;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
641;祁門路;祁门路;QIMEN;LU;;;;1943;1943;;陝西;北路;陕西;北路;陕西北路;SHAANXI;BEILU;;普陀、静安区;1943-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
141;祁齊路;祁齐路;QIQI;LU;GHISI;French Concession;ROUTE;1912;1943;;岳陽;路;岳阳;路;岳阳路;YUEYANG;LU;;徐汇区;1912-1943;ROUTE GHISI;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1643;祖師堂街;祖师堂街;ZUSHITANG;JIE;;;;1950;;;水塘;街;水塘;街;水塘街;SHUITANG;JIE;;普陀区;建国初;;;;
190;福履理路;福履理路;FULVLI;LU;JOSEPH FRELUPT;French Concession;ROUTE;1921;1943;;建國;西路;建国;西路;建国西路;JIANGUO;XILU;;徐汇、卢湾区;1920-1943;ROUTE J.FRELUPT;;;
136;福山路;福山路;FUSHAN;LU;FOU CHAN;French Concession;RUE;1900;1906;;望亭;路;望亭;路;望亭路;WANGTING;LU;;黄浦区;1906-1943;RUE LEMAIRE;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
132;福州路;福州路;FUZHOU;LU;FOOCHOW;International Settlement;ROAD;1865;1943;;福州;路;福州;路;福州路;FUZHOU;LU;;黄浦区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1106;福康路;福康路;FUKANG;LU;;;;;;;新閘;路;新闸;路;新闸路920弄;XINZHA ;LU;920 LONG;静安区;;;;;
130;福建路;福建路;FUJIAN;LU;FOKIEN;International Settlement;ROAD;1865;1943;2006;福建;中路;福建;中路;福建中路;FUJIAN;ZHONGLU;;黄浦区;1865-1945;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
131;福建路;福建路;FUJIAN;LU;FOKIEN;French Concession;RUE;1860;1943;;楓涇;路;枫泾;路;枫泾路;FENGJING;LU;;南市区;;RUE FOKIEN;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
127;福煦路;福煦路;FUXUN;LU;FOCH;French Concession;AVENUE;1920;1943;;金陵;西路;金陵;西路;金陵西路;JINLING;XILU;;黄浦、卢湾区;1918-1943;AVENUE FOCH;;;
128;福煦路;福煦路;FUXUN;LU;FOCH;French Concession;AVENUE;1920;1943;;延安;中路;延安;中路;延安中路;YAN'AN;ZHONGLU;;黄浦、卢湾区;1918-1943;AVENUE FOCH;;;
133;福特街;福特街;FUTE;JIE;FORD LANE;International Settlement;LANE;1913;1943;;福祿;街;福禄;街;福禄街;FULU;JIE;;杨浦区;1913-1943;FORD LANE;;;
129;福生路;福生路;FUSHENG;LU;FOHSHUN;International Settlement;ROAD;1921;1943;;羅浮;路;罗浮;路;罗浮路;LUOFU;LU;;闸北、虹口区;1921-1943;FOHSHUN ROAD;;;
488;福田庵後橫街;福田庵后横街;FUTIAN'AN;HOUHENGJIE;;;;;;;同慶;街;同庆;街;同庆街;TONGQING;JIE;;南市区;;;;;
489;福田街;福田街;FUTIAN;JIE;;;;;;;青蓮;街;青莲;街;青莲街（南段）;QINGLIAN ;JIE;NANDUAN;南市区;;;;;
498;福蘭弄;福兰弄;FULAN;LONG;;;;;;;福祿;街;福禄;街;福禄街;FULU;JIE;;杨浦区;;;;;
124;福開森路;福开森路;FUKAISEN;LU;FERGUSSON;French Concession;ROUTE;1906;1943;;武康;路;武康;路;武康路;WUKANG;LU;;靜安區;;;;;
1049;福開森路;福开森路;FUKAISEN;LU;;;;;;;武康;路;武康;路;武康路;WUKANG;LU;;徐汇区;;;;;
19;禮查路;礼查路;LICHA;LU;ASTOR;International Settlement;ROAD;1890;1943;;金山;路;金山;路;金山路;JINSHAN;LU;;虹口区;19世纪末;ASTOR ROAD;;;
754;萬安街;万安街;WAN'AN;JIE;;;;;;;河南;南路;河南;南路;河南南 路230弄;HENAN;NANLU;230 LONG;南市区;;;;;
1138;萬寧橋南街;万宁桥南街;WANNINGQIAO;NANJIE;;;;;;;草鞋灣;路;草鞋湾;路;草鞋湾路;CAOXIEWAN;LU;;南市区;;;;;
567;萬瑞碼頭直街;万瑞码头直街;WANRUI MATOU;ZHIJIE;;;;;;;萬聚碼頭;街;万聚码头;街;万聚码头街;WANJU MATOU;JIE;;南市区;;;;;
1528;萬竹路;万竹路;WANZHU;LU;;;;;;2006;萬竹;路;万竹;路;万竹街;WANZHU;JIE;;南市区;;;;;
501;萬聚弄;万聚弄;WANJU;LONG;;;;;;2006;萬聚碼頭;街;万聚码头;街;万聚码头街;WANJU MATOU;JIE;;南市区;;;;;
1439;萬裕碼頭直街;万裕码头直街;WANYU MATOU;ZHIJIE;;;;;;;萬豫碼頭;街;万豫码头;街;万豫码头街;WANYU MATOU;JIE;;南市区;;;;;
865;秀水浜弄;秀水浜弄;XIUSHUIBANG;LONG;;;;;;;秀水浜;;秀水浜;;秀水浜;XIUSHUIBANG ;;;南市区;;;;;
81;科爾貝爾路;科尔贝尔路;KE'ERBEI'ER;LU;COLBERT;French Concession;RUE;1855;1943;;新永安;路;新永安;路;新永安路;XINYONG'AN;LU;;黄浦区;1855-1943年前;RUE COLBERT;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
998;科隆布路;科隆布路;KELONGBU;LU;;;;1908;;;廣州;路;广州;路;广州路;GUANGZHOU;LU;;杨浦区;;;;Exact year stated;彰国躍. 上海 の道路命 名年表—社会言語学的命名論の基礎研究. https://kanagawa-u.repo.nii.ac.jp/record/5850/files/kana-9-8-0004.pdf
1185;積善寺街;积善寺街;JISHANSI;JIE;;;;;;;積石;街;积石;街;积石街;JISHI;JIE;;南市区;;;;;
1504;積善街;积善街;JISHAN;JIE;;;;;1964;;積石;街;积石;街;积石街;JISHI;JIE;;南市区;-1964;;;;
1006;積穀倉前街;积谷仓前街;JIGUCANGJIE;QIANJIE;;;;;;;多稼;路;多稼;路;多稼路;DUOJIA;LU;;南市区;;;;;
